ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
8171-V	HSK 7-9	决议	juéyì	resolution; adopted decision (meeting, organization)	通过决议 - tōngguò juéyì - Pass a resolution<br>董事会决议 - dǒngshìhuì juéyì - Board of directors resolution	noun,organization,law	[sound:hsk7-9_决议.wav]
8172-V	HSK 7-9	绝缘	juéyuán	insulate (electrically); be cut off from (contact, information)	绝缘材料 - juéyuán cáiliào - Insulating material<br>与外界绝缘 - yǔ wàijiè juéyuán - Be cut off from the outside world	verb,technique,relationship	[sound:hsk7-9_绝缘.wav]
8173-V	HSK 7-9	抉择	juézé	difficult choice; crucial decision	面临抉择 - miànlín juézé - Face a difficult choice<br>作出抉择 - zuòchū juézé - Make a decision	noun,décision,vie	[sound:hsk7-9_抉择.wav]
8174-V	HSK 7-9	角逐	juézhú	compete for (a title); vie for	角逐冠军 - juézhú guànjūn - Compete for the championship<br>角逐市场份额 - juézhú shìchǎng fèn'é - Fight for market share	verb,compétition,economy	[sound:hsk7-9_角逐.wav]
8175-V	HSK 7-9	居高不下	jūgāo bú xià	(remain) persistently high	物价居高不下 - wùjià jūgāo bú xià - Prices remain persistently high<br>失业率居高不下 - shīyèlǜ jūgāo bú xià - Unemployment remains high	idiome,economy,statistiques	[sound:hsk7-9_居高不下.wav]
8176-V	HSK 7-9	鞠躬	jūgōng	bow; make a bow	向观众鞠躬 - xiàng guānzhòng jūgōng - Bow to the audience<br>鞠躬致谢 - jūgōng zhìxiè - Bow in thanks	verb,politeness,scène	[sound:hsk7-9_鞠躬.wav]
8177-V	HSK 7-9	聚焦	jùjiāo	focus on; zoom in on	聚焦核心问题 - jùjiāo héxīn wèntí - Focus on the core issue<br>镜头聚焦在她脸上 - jìngtóu jùjiāo zài tā liǎn shàng - The camera focuses on her face	verb,focus,médias	[sound:hsk7-9_聚焦.wav]
8178-V	HSK 7-9	聚精会神	jùjīng-huìshén	concentrate intensely; be fully absorbed	他聚精会神地听课 - tā jùjīng-huìshén de tīngkè - He listens to the class with total concentration<br>聚精会神看书 - jùjīng-huìshén kànshū - Read, fully absorbed	idiome,concentration,études	[sound:hsk7-9_聚精会神.wav]
8179-V	HSK 7-9	咀嚼	jǔjué	chew; (fig.) ruminate; reflect on	慢慢咀嚼 - mànman jǔjué - Chew slowly<br>咀嚼这句话的含义 - jǔjué zhè jù huà de hányì - Reflect on the meaning of this phrase	verb,body,réflexion	[sound:hsk7-9_咀嚼.wav]
8180-V	HSK 7-9	拘留	jūliú	detain; place in custody	被警方拘留 - bèi jǐngfāng jūliú - Be placed in police custody<br>拘留十五天 - jūliú shíwǔ tiān - Fifteen days of detention	verb,loi,justice	[sound:hsk7-9_拘留.wav]
8181-V	HSK 7-9	剧目	jùmù	piece on the program; play (theater, performance)	节目单上的剧目 - jiémùdān shàng de jùmù - The pieces on the program<br>经典剧目重演 - jīngdiǎn jùmù chóngyǎn - Revival of a classic piece	noun,culture,théâtre	[sound:hsk7-9_剧目.wav]
8182-V	HSK 7-9	俊	jùn	handsome; talented (often for a man)	他很俊 - tā hěn jùn - He is very handsome<br>俊才辈出 - jùncái bèichū - Talented individuals emerge in great numbers	adj,appearance,quality	[sound:hsk7-9_俊.wav]
8183-V	HSK 7-9	均	jūn	equal; uniform; on average	收入不均 - shōurù bù jūn - Unequal income<br>平均每人五本 - píngjūn měi rén wǔ běn - On average five per person	adj,statistiques,abstract	[sound:hsk7-9_均.wav]
8184-V	HSK 7-9	竣工	jùngōng	complete construction; end of a project	工程竣工 - gōngchéng jùngōng - The construction project is complete<br>竣工验收 - jùngōng yànshōu - Project completion inspection	verb,BTP,projet	[sound:hsk7-9_竣工.wav]
8185-V	HSK 7-9	军官	jūnguān	military officer	海军军官 - hǎijūn jūnguān - Naval officer<br>军官学校 - jūnguān xuéxiào - Officers' school	noun,armée,profession	[sound:hsk7-9_军官.wav]
8186-V	HSK 7-9	均衡	jūnhéng	balance; equilibrium (stable)	营养均衡 - yíngyǎng jūnhéng - Balanced nutrition<br>保持均衡发展 - bǎochí jūnhéng fāzhǎn - Maintain balanced development	adj,équilibre,health	[sound:hsk7-9_均衡.wav]
8187-V	HSK 7-9	军舰	jūnjiàn	warship; military vessel	军舰靠岸 - jūnjiàn kào'àn - The warship docks<br>派出军舰护航 - pàichū jūnjiàn hùháng - Send warships to escort	noun,armée,mer	[sound:hsk7-9_军舰.wav]
8188-V	HSK 7-9	骏马	jùnmǎ	thoroughbred horse; fine horse	一匹骏马 - yì pǐ jùnmǎ - A remarkable horse<br>骏马奔腾 - jùnmǎ bēnténg - Horses galloping with spirit	noun,animal,image	[sound:hsk7-9_骏马.wav]
8189-V	HSK 7-9	俊俏	jùnqiào	pretty; attractive (often a face)	长得俊俏 - zhǎng de jùnqiào - Have an attractive face<br>俊俏的姑娘 - jùnqiào de gūniang - A pretty young woman	adj,appearance,person	[sound:hsk7-9_俊俏.wav]
8190-V	HSK 7-9	军事	jūnshì	military; military affairs	军事演习 - jūnshì yǎnxí - Military exercise<br>军事基地 - jūnshì jīdì - Military base	noun,armée,actualité	[sound:hsk7-9_军事.wav]
8191-V	HSK 7-9	君子	jūnzǐ	man of virtue; gentleman (moral value)	君子之交淡如水 - jūnzǐ zhī jiāo dàn rú shuǐ - The friendship of virtuous men is understated<br>做个君子 - zuò ge jūnzǐ - Conduct oneself as a man of virtue	noun,morale,culture	[sound:hsk7-9_君子.wav]
8192-V	HSK 7-9	举棋不定	jǔqí-búdìng	hesitate; be unable to decide	他一直举棋不定 - tā yìzhí jǔqí-búdìng - He can't make up his mind<br>面对选择举棋不定 - miànduì xuǎnzé jǔqí-búdìng - Hesitate when facing a choice	idiome,hésitation,décision	[sound:hsk7-9_举棋不定.wav]
8193-V	HSK 7-9	剧情	jùqíng	plot; storyline; story development	剧情紧凑 - jùqíng jǐncòu - The plot is well-paced<br>剧情反转 - jùqíng fǎnzhuǎn - Plot twist	noun,cinéma,culture	[sound:hsk7-9_剧情.wav]
8194-V	HSK 7-9	巨人	jùrén	giant; (fig.) luminary	像巨人一样 - xiàng jùrén yíyàng - Like a giant<br>科学巨人 - kēxué jùrén - Giant of science	noun,person,figure	[sound:hsk7-9_巨人.wav]
8195-V	HSK 7-9	沮丧	jǔsàng	dejected; discouraged; depressed	感到沮丧 - gǎndào jǔsàng - Feel dejected<br>他有点沮丧 - tā yǒudiǎn jǔsàng - He is a bit discouraged	adj,emotion,psychology	[sound:hsk7-9_沮丧.wav]
8196-V	HSK 7-9	局势	júshì	overall situation (often political, economic)	局势紧张 - júshì jǐnzhāng - The situation is tense<br>关注局势变化 - guānzhù júshì biànhuà - Follow the evolution of the situation	noun,actualité,politics	[sound:hsk7-9_局势.wav]
8197-V	HSK 7-9	举世瞩目	jǔshì-zhǔmù	attract worldwide attention	成就举世瞩目 - chéngjiù jǔshì-zhǔmù - A success noticed around the world<br>这场比赛举世瞩目 - zhè chǎng bǐsài jǔshì-zhǔmù - This match attracts worldwide attention	idiome,renommée,actualité	[sound:hsk7-9_举世瞩目.wav]
8198-V	HSK 7-9	拘束	jūshù	uncomfortable; constrained; ill at ease	别拘束 - bié jūshù - Don't feel uncomfortable<br>他在陌生人面前很拘束 - tā zài mòshēngrén miànqián hěn jūshù - He is ill at ease around strangers	adj,social,emotion	[sound:hsk7-9_拘束.wav]
8199-V	HSK 7-9	巨头	jùtóu	giant; heavyweight (company, sector)	科技巨头 - kējì jùtóu - Tech giant<br>行业巨头 - hángyè jùtóu - Industry leader	noun,economy,entreprise	[sound:hsk7-9_巨头.wav]
8200-V	HSK 7-9	据悉	jùxī	according to information available; it is reported that	据悉他已离职 - jùxī tā yǐ lízhí - According to reports, he has resigned<br>据悉消息属实 - jùxī xiāoxi shǔshí - It would appear the information is accurate	expr,actualité,style	[sound:hsk7-9_据悉.wav]
8201-V	HSK 7-9	举一反三	jǔyī-fǎnsān	learn from one example and apply it broadly; generalize from one case	学会举一反三 - xuéhuì jǔyī-fǎnsān - Learn to generalize<br>这题要举一反三 - zhè tí yào jǔyī-fǎnsān - This exercise requires drawing broader conclusions	idiome,apprentissage,logic	[sound:hsk7-9_举一反三.wav]
8202-V	HSK 7-9	居于	jūyú	be situated at; occupy (a rank, position)	居于领先地位 - jūyú lǐngxiān dìwèi - Occupy a leading position<br>居于世界前列 - jūyú shìjiè qiánliè - Be among the world's top	verb,position,statut	[sound:hsk7-9_居于.wav]
8203-V	HSK 7-9	举止	jǔzhǐ	behavior; manner (gestures, attitude)	举止得体 - jǔzhǐ détǐ - Carry oneself properly<br>他的举止很优雅 - tā de jǔzhǐ hěn yōuyǎ - His manner is elegant	noun,comportement,social	[sound:hsk7-9_举止.wav]
8204-V	HSK 7-9	举重	jǔzhòng	weightlifting; lift weights	举重运动员 - jǔzhòng yùndòngyuán - Weightlifter<br>练举重 - liàn jǔzhòng - Train in weightlifting	sport,body,discipline	[sound:hsk7-9_举重.wav]
8205-V	HSK 7-9	举足轻重	jǔzú-qīngzhòng	of decisive importance; play a key role	他在项目中举足轻重 - tā zài xiàngmù zhōng jǔzú-qīngzhòng - He is indispensable to the project<br>这一步举足轻重 - zhè yí bù jǔzú-qīngzhòng - This step is crucial	idiome,importance,work	[sound:hsk7-9_举足轻重.wav]
8206-V	HSK 7-9	卡车	kǎchē	truck	一辆卡车 - yí liàng kǎchē - A truck<br>卡车司机 - kǎchē sījī - Truck driver	noun,transport,véhicule	[sound:hsk7-9_卡车.wav]
8207-V	HSK 7-9	开办	kāibàn	create; open; found (company, school, event)	开办公司 - kāibàn gōngsī - Start a company<br>开办培训班 - kāibàn péixùnbān - Open a training course	verb,organization,work	[sound:hsk7-9_开办.wav]
8208-V	HSK 7-9	开采	kāicǎi	extract (mineral resources)	开采石油 - kāicǎi shíyóu - Extract oil<br>开采矿产 - kāicǎi kuàngchǎn - Mine mineral resources	verb,industry,ressources	[sound:hsk7-9_开采.wav]
8209-V	HSK 7-9	开场	kāichǎng	opening; start (show, match)	比赛开场 - bǐsài kāichǎng - Start of the match<br>开场音乐 - kāichǎng yīnyuè - Opening music	noun,event,time	[sound:hsk7-9_开场.wav]
8210-V	HSK 7-9	开场白	kāichǎngbái	opening remarks; introduction (speech)	先说几句开场白 - xiān shuō jǐ jù kāichǎngbái - Say a few words of introduction<br>开场白很简短 - kāichǎngbái hěn jiǎnduǎn - The introduction is very brief	noun,discours,présentation	[sound:hsk7-9_开场白.wav]
8211-V	HSK 7-9	开除	kāichú	dismiss; fire; expel	被公司开除 - bèi gōngsī kāichú - Be dismissed from the company<br>开除学籍 - kāichú xuéjí - Expel from school	verb,work,école	[sound:hsk7-9_开除.wav]
8212-V	HSK 7-9	开动	kāidòng	start; set in motion	开动机器 - kāidòng jīqì - Start the machine<br>开动脑筋 - kāidòng nǎojīn - Rack one's brains	verb,action,expression	[sound:hsk7-9_开动.wav]
8213-V	HSK 7-9	开发区	kāifāqū	development zone (economic, industrial)	经济开发区 - jīngjì kāifāqū - Economic development zone<br>入驻开发区 - rùzhù kāifāqū - Set up in the development zone	noun,economy,urbanisme	[sound:hsk7-9_开发区.wav]
8214-V	HSK 7-9	开发商	kāifāshāng	real estate developer	房地产开发商 - fángdìchǎn kāifāshāng - Real estate developer<br>开发商跑路了 - kāifāshāng pǎolù le - The developer has vanished / defaulted	noun,immobilier,society	[sound:hsk7-9_开发商.wav]
8215-V	HSK 7-9	开工	kāigōng	start construction; break ground	项目开工 - xiàngmù kāigōng - The project breaks ground<br>年后开工 - nián hòu kāigōng - Return to work after the New Year	verb,BTP,work	[sound:hsk7-9_开工.wav]
8216-V	HSK 7-9	开垦	kāikěn	clear land; bring land under cultivation	开垦荒地 - kāikěn huāngdì - Clear wasteland<br>开垦土地 - kāikěn tǔdì - Bring land into cultivation	verb,agriculture,terre	[sound:hsk7-9_开垦.wav]
8217-V	HSK 7-9	开阔	kāikuò	wide; open; (fig.) broaden (mind, vision)	视野开阔 - shìyě kāikuò - Have an open mind / broad outlook<br>这里很开阔 - zhèlǐ hěn kāikuò - It is very open here	adj,space,mental	[sound:hsk7-9_开阔.wav]
8218-V	HSK 7-9	开朗	kāilǎng	cheerful; sociable; outgoing	性格开朗 - xìnggé kāilǎng - Outgoing personality<br>她变得更开朗了 - tā biàn de gèng kāilǎng le - She has become more cheerful	adj,personnalité,social	[sound:hsk7-9_开朗.wav]
8219-V	HSK 7-9	开明	kāimíng	enlightened; open-minded (often leaders, parents)	父母很开明 - fùmǔ hěn kāimíng - Very open-minded parents<br>开明的政策 - kāimíng de zhèngcè - An enlightened policy	adj,valeurs,society	[sound:hsk7-9_开明.wav]
8220-V	HSK 7-9	楷模	kǎimó	model; example to follow	学习楷模 - xuéxí kǎimó - Follow a role model<br>他是行业楷模 - tā shì hángyè kǎimó - He is a model of the industry	noun,exemple,valeurs	[sound:hsk7-9_楷模.wav]
8221-V	HSK 7-9	开辟	kāipì	open up (a path); create; pioneer (figuratively)	开辟新市场 - kāipì xīn shìchǎng - Open up a new market<br>开辟道路 - kāipì dàolù - Forge a path	verb,innovation,economy	[sound:hsk7-9_开辟.wav]
8222-V	HSK 7-9	开天辟地	kāitiān-pìdì	create something entirely new; pioneering work (lit. "separate heaven and earth")	开天辟地的创举 - kāitiān-pìdì de chuàngjǔ - A groundbreaking initiative<br>这是开天辟地的一步 - zhè shì kāitiān-pìdì de yí bù - This is an entirely unprecedented step	idiome,innovation,history	[sound:hsk7-9_开天辟地.wav]
8223-V	HSK 7-9	开庭	kāitíng	open a hearing; hold a court session	法院今天开庭审理此案 - fǎyuàn jīntiān kāitíng shěnlǐ cǐ àn - The court opens a hearing today to try this case<br>这起案件下周开庭 - zhè qǐ ànjiàn xià zhōu kāitíng - This case will go to hearing next week	verb,law,justice	[sound:hsk7-9_开庭.wav]
8224-V	HSK 7-9	开拓	kāituò	open up; develop (a market, field); pioneer	公司正在开拓海外市场 - gōngsī zhèngzài kāituò hǎiwài shìchǎng - The company is developing overseas markets<br>他开拓了新的研究方向 - tā kāituò le xīn de yánjiū fāngxiàng - He opened up a new research direction	verb,innovation,economy	[sound:hsk7-9_开拓.wav]
8225-V	HSK 7-9	开销	kāixiāo	expenses; costs (everyday)	这个月的开销太大了 - zhège yuè de kāixiāo tài dà le - This month's expenses are too high<br>旅行开销需要提前预算 - lǚxíng kāixiāo xūyào tíqián yùsuàn - Travel costs need to be budgeted in advance	noun,money,vie-quotidienne	[sound:hsk7-9_开销.wav]
8226-V	HSK 7-9	凯旋	kǎixuán	return victorious; triumphal return	他们凯旋而归 - tāmen kǎixuán ér guī - They returned victorious<br>球队载誉凯旋 - qiúduì zàiyù kǎixuán - The team returned in triumph, covered in honors	verb,idiome,history	[sound:hsk7-9_凯旋.wav]
8227-V	HSK 7-9	开张	kāizhāng	open (a business); start trading; make the first sales	这家店今天正式开张 - zhè jiā diàn jīntiān zhèngshì kāizhāng - This store officially opens today<br>新店开张生意不错 - xīn diàn kāizhāng shēngyì búcuò - Business is good for the opening	verb,commerce,economy	[sound:hsk7-9_开张.wav]
8228-V	HSK 7-9	开支	kāizhī	expenditures; costs (often budgetary, administrative)	我们要控制各项开支 - wǒmen yào kòngzhì gèxiàng kāizhī - We need to control all expenditures<br>这笔开支必须报销 - zhè bǐ kāizhī bìxū bàoxiāo - This expense must be reimbursed (recorded as a charge)	noun,money,administration	[sound:hsk7-9_开支.wav]
8229-V	HSK 7-9	堪称	kānchēng	can be described as; worthy of being called	这部作品堪称经典 - zhè bù zuòpǐn kānchēng jīngdiǎn - This work can be described as a classic<br>他堪称业内翘楚 - tā kānchēng yènèi qiáochǔ - He is worthy of being considered a benchmark in the industry	verb,registre-soutenu,evaluation	[sound:hsk7-9_堪称.wav]
8230-V	HSK 7-9	刊登	kāndēng	publish; run (in a newspaper, magazine, website)	报纸刊登了这则消息 - bàozhǐ kāndēng le zhè zé xiāoxi - The newspaper published this piece of news<br>文章将于下周刊登 - wénzhāng jiāng yú xià zhōu kāndēng - The article will be published next week	verb,médias,écriture	[sound:hsk7-9_刊登.wav]
8231-V	HSK 7-9	砍伐	kǎnfá	fell (trees); clear-cut	禁止非法砍伐森林 - jìnzhǐ fēifǎ kǎnfá sēnlín - It is forbidden to illegally fell forests<br>过度砍伐会破坏生态 - guòdù kǎnfá huì pòhuài shēngtài - Excessive logging destroys the ecosystem	verb,environment,industry	[sound:hsk7-9_砍伐.wav]
8232-V	HSK 7-9	扛	káng	carry on one's shoulder; bear; handle (pressure, responsibility)	他把米袋扛到楼上 - tā bǎ mǐdài káng dào lóushàng - He carried the bag of rice upstairs on his shoulder<br>这么大的压力你扛得住吗 - zhème dà de yālì nǐ káng de zhù ma - Can you handle that much pressure?	verb,daily,effort	[sound:hsk7-9_扛.wav]
8233-V	HSK 7-9	抗衡	kànghéng	counterbalance; compete with; stand up to	小企业难以与巨头抗衡 - xiǎo qǐyè nányǐ yǔ jùtóu kànghéng - Small businesses struggle to compete with giants<br>他用数据来抗衡质疑 - tā yòng shùjù lái kànghéng zhìyí - He uses data to counter doubts	verb,economy,conflict	[sound:hsk7-9_抗衡.wav]
8234-V	HSK 7-9	抗拒	kàngjù	resist; refuse; push back (often psychological)	他抗拒改变 - tā kàngjù gǎibiàn - He resists change<br>我们不应抗拒新技术 - wǒmen bù yīng kàngjù xīn jìshù - We shouldn't reject new technology	verb,psychology,society	[sound:hsk7-9_抗拒.wav]
8235-V	HSK 7-9	慷慨	kāngkǎi	generous; generously; magnanimous	他对朋友很慷慨 - tā duì péngyou hěn kāngkǎi - He is very generous with his friends<br>她慷慨地捐了一大笔钱 - tā kāngkǎi de juān le yí dà bǐ qián - She made a large donation very generously	adjective,quality,humanité	[sound:hsk7-9_慷慨.wav]
8236-V	HSK 7-9	抗生素	kàngshēngsù	antibiotic(s)	抗生素不能滥用 - kàngshēngsù bùnéng lànyòng - Antibiotics must not be overused<br>医生给他开了抗生素 - yīshēng gěi tā kāi le kàngshēngsù - The doctor prescribed him antibiotics	noun,medicine,health	[sound:hsk7-9_抗生素.wav]
8237-V	HSK 7-9	看管	kānguǎn	watch over; guard; look after (belongings, people, animals)	请帮我看管一下行李 - qǐng bāng wǒ kānguǎn yíxià xíngli - Can you watch my luggage for a moment?<br>他负责看管仓库 - tā fùzé kānguǎn cāngkù - He is in charge of guarding the warehouse	verb,work,sécurité	[sound:hsk7-9_看管.wav]
8238-V	HSK 7-9	抗议	kàngyì	protest; make a protest	人们上街抗议 - rénmen shàngjiē kàngyì - People took to the streets to protest<br>他对决定提出抗议 - tā duì juédìng tíchū kàngyì - He protested against the decision	verb,society,politics	[sound:hsk7-9_抗议.wav]
8239-V	HSK 7-9	抗争	kàngzhēng	fight against; struggle (often prolonged, difficult)	他们为权利而抗争 - tāmen wèi quánlì ér kàngzhēng - They fight for their rights<br>与疾病抗争多年 - yǔ jíbìng kàngzhēng duō nián - Battle illness for many years	verb,society,effort	[sound:hsk7-9_抗争.wav]
8240-V	HSK 7-9	看护	kānhù	care for and watch over; tend (a patient); caregiver; nursing	家属轮流看护病人 - jiāshǔ lúnliú kānhù bìngrén - The family takes turns watching over the patient<br>夜间需要专人看护 - yèjiān xūyào zhuānrén kānhù - At night, a dedicated person is needed to keep watch	verb,health,soins	[sound:hsk7-9_看护.wav]
8241-V	HSK 7-9	侃侃而谈	kǎnkǎn'értán	speak with ease and confidence; express oneself fluently	他在会上侃侃而谈 - tā zài huì shàng kǎnkǎn'értán - He spoke with ease during the meeting<br>面对记者她也侃侃而谈 - miànduì jìzhě tā yě kǎnkǎn'értán - Even facing reporters, she speaks with confidence	idiome,oral,registre-soutenu	[sound:hsk7-9_侃侃而谈.wav]
8242-V	HSK 7-9	坎坷	kǎnkě	full of hardships; rough (path, journey)	他的人生十分坎坷 - tā de rénshēng shífēn kǎnkě - His life has been very hard<br>这段山路很坎坷 - zhè duàn shānlù hěn kǎnkě - This mountain path is very rough	adjective,registre-soutenu,vie	[sound:hsk7-9_坎坷.wav]
8243-V	HSK 7-9	看守	kānshǒu	guard; watch (prison, place); guard (person)	门口有人看守 - ménkǒu yǒu rén kānshǒu - Someone is standing guard at the entrance<br>他被派去看守仓库 - tā bèi pài qù kānshǒu cāngkù - He was sent to guard the warehouse	verb,sécurité,work	[sound:hsk7-9_看守.wav]
8244-V	HSK 7-9	看台	kàntái	stands; bleachers (stadium)	观众坐满了看台 - guānzhòng zuòmǎn le kàntái - The stands were packed with spectators<br>他在看台上为球队加油 - tā zài kàntái shàng wèi qiúduì jiāyóu - He cheers for the team from the stands	noun,sport,place	[sound:hsk7-9_看台.wav]
8245-V	HSK 7-9	勘探	kāntàn	survey; prospect (resources, deposits); reconnaissance	地质队正在勘探矿藏 - dìzhìduì zhèngzài kāntàn kuàngcáng - The geological team is prospecting for mineral resources<br>海上勘探成本很高 - hǎishàng kāntàn chéngxběn hěn gāo - Offshore prospecting is very expensive	verb,industry,science	[sound:hsk7-9_勘探.wav]
8246-V	HSK 7-9	刊物	kānwù	publication; periodical (journal, magazine)	这本刊物很有影响力 - zhè běn kānwù hěn yǒu yǐngxiǎnglì - This publication is very influential<br>学术刊物通常要求严格 - xuéshù kānwù tōngcháng yāoqiú yángé - Academic journals usually have strict requirements	noun,médias,écriture	[sound:hsk7-9_刊物.wav]
8247-V	HSK 7-9	考查	kǎochá	assess; evaluate; inspect (on site)	老师会考查我们的理解 - lǎoshī huì kǎochá wǒmen de lǐjiě - The teacher will evaluate our understanding<br>领导来现场考查工作 - lǐngdǎo lái xiànchǎng kǎochá gōngzuò - Management comes to inspect the work on site	verb,education,work	[sound:hsk7-9_考查.wav]
8248-V	HSK 7-9	考量	kǎoliáng	consider; weigh; evaluate (factors, options)	我们需要综合考量成本和风险 - wǒmen xūyào zōnghé kǎoliáng chéngxběn hé fēngxiǎn - We need to weigh costs and risks together<br>这个决定经过多方考量 - zhège juédìng jīngguò duōfāng kǎoliáng - This decision was made after multiple considerations	verb,registre-soutenu,décision	[sound:hsk7-9_考量.wav]
8249-V	HSK 7-9	靠拢	kàolǒng	move closer; rally; align with (a position, side)	两队慢慢向中间靠拢 - liǎng duì mànmàn xiàng zhōngjiān kàolǒng - The two teams slowly move toward the center<br>他逐渐向我们这边靠拢 - tā zhújiàn xiàng wǒmen zhèbiān kàolǒng - He is gradually rallying to our side	verb,positionnement,society	[sound:hsk7-9_靠拢.wav]
8250-V	HSK 7-9	卡通	kǎtōng	cartoon; animated film	这部卡通很受欢迎 - zhè bù kǎtōng hěn shòu huānyíng - This cartoon is very popular<br>他喜欢卡通人物周边 - tā xǐhuan kǎtōng rénwù zhōubiān - He likes merchandise featuring cartoon characters	noun,culture,médias	[sound:hsk7-9_卡通.wav]
8251-V	HSK 7-9	壳	ké	shell; carapace; hard casing	鸡蛋的壳很薄 - jīdàn de ké hěn báo - The eggshell is very thin<br>这种坚果壳很硬 - zhè zhǒng jiānguǒ ké hěn yìng - The shell of this nut is very hard	noun,object,nature	[sound:hsk7-9_壳.wav]
8252-V	HSK 7-9	磕	kē	knock against; bump; (informal) snack on seeds or nuts; hurt oneself by knocking	他不小心磕到了桌角 - tā bù xiǎoxīn kē dào le zhuōjiǎo - He accidentally knocked into the corner of the table<br>大家一边聊天一边磕瓜子 - dàjiā yìbiān liáotiān yìbiān kē guāzǐ - Everyone chats while snacking on sunflower seeds	verb,daily,oral	[sound:hsk7-9_磕.wav]
8253-V	HSK 7-9	可悲	kěbēi	sad and pitiful; lamentable; regrettable	这种结局真可悲 - zhè zhǒng jiéjú zhēn kěbēi - Such an ending is truly regrettable<br>把错误怪别人很可悲 - bǎ cuòwù guài biérén hěn kěbēi - Blaming your mistakes on others is pathetic	adjective,evaluation,emotion	[sound:hsk7-9_可悲.wav]
8254-V	HSK 7-9	刻不容缓	kèbùrónghuǎn	urgent; brooks no delay	这项任务刻不容缓 - zhè xiàng rènwu kèbùrónghuǎn - This task is urgent<br>救援工作刻不容缓 - jiùyuán gōngzuò kèbùrónghuǎn - The rescue operation cannot wait	idiome,urgence,registre-soutenu	[sound:hsk7-9_刻不容缓.wav]
8255-V	HSK 7-9	可不是	kěbúshi	exactly; you said it; absolutely (emphatic confirmation, spoken)	这地方真冷，可不是嘛 - zhè dìfang zhēn lěng, kěbúshi ma - It really is cold here, isn't it<br>你说得对，<br>可不是 - nǐ shuō de duì, kěbúshi - You're right, exactly	interjection,oral,conversation	[sound:hsk7-9_可不是.wav]
8256-V	HSK 7-9	可乘之机	kěchéngzhījī	opportunity to exploit; exploitable opening	我们不能给对手可乘之机 - wǒmen bùnéng gěi duìshǒu kěchéngzhījī - We must not give the opponent an opening<br>他抓住了我们疏忽的可乘之机 - tā zhuāzhù le wǒmen shūhū de kěchéngzhījī - He seized the opportunity created by our negligence	idiome,stratégie,registre-soutenu	[sound:hsk7-9_可乘之机.wav]
8257-V	HSK 7-9	可耻	kěchǐ	shameful; disgraceful	作弊是可耻的行为 - zuòbì shì kěchǐ de xíngwéi - Cheating is a shameful act<br>背叛朋友很可耻 - bèipàn péngyou hěn kěchǐ - Betraying a friend is disgraceful	adjective,morale,evaluation	[sound:hsk7-9_可耻.wav]
8258-V	HSK 7-9	客房	kèfáng	guest room; hotel room	酒店的客房很干净 - jiǔdiàn de kèfáng hěn gānjìng - The hotel rooms are very clean<br>我们订了两间客房 - wǒmen dìng le liǎng jiān kèfáng - We reserved two rooms	noun,travel,hôtel	[sound:hsk7-9_客房.wav]
8259-V	HSK 7-9	可观	kěguān	considerable; significant (quantity, result)	这笔收入相当可观 - zhè bǐ shōurù xiāngdāng kěguān - This income is quite considerable<br>观众人数非常可观 - guānzhòng rénshù fēicháng kěguān - The audience size is very significant	adjective,registre-soutenu,quantity	[sound:hsk7-9_可观.wav]
8260-V	HSK 7-9	可贵	kěguì	precious; commendable (rare quality)	最可贵的是他的诚实 - zuì kěguì de shì tā de chéngshí - The most precious thing about him is his honesty<br>这种精神很可贵 - zhè zhǒng jīngshén hěn kěguì - This spirit is very commendable	adjective,quality,evaluation	[sound:hsk7-9_可贵.wav]
8261-V	HSK 7-9	刻画	kèhuà	portray; characterize (a person, image); engrave	小说刻画了复杂的人物形象 - xiǎoshuō kèhuà le fùzá de rénwù xíngxiàng - The novel portrays complex characters<br>这部电影刻画得很细腻 - zhè bù diànyǐng kèhuà de hěn xìnì - This film is portrayed with great nuance	verb,art,écriture	[sound:hsk7-9_刻画.wav]
8262-V	HSK 7-9	客机	kèjī	airliner; commercial aircraft	客机准时起飞 - kèjī zhǔnshí qǐfēi - The airliner takes off on time<br>这架客机可容纳两百人 - zhè jià kèjī kě róngnà liǎngbǎi rén - This aircraft can accommodate 200 passengers	noun,transport,travel	[sound:hsk7-9_客机.wav]
8263-V	HSK 7-9	苛刻	kēkè	harsh; excessively demanding; strict (conditions)	他对自己要求很苛刻 - tā duì zìjǐ yāoqiú hěn kēkè - He is very hard on himself<br>这些条件太苛刻了 - zhèxiē tiáojiàn tài kēkè le - These conditions are too strict	adjective,evaluation,work	[sound:hsk7-9_苛刻.wav]
8264-V	HSK 7-9	刻苦	kèkǔ	hardworking; diligent; persevering	他学习很刻苦 - tā xuéxí hěn kèkǔ - He studies with great dedication<br>刻苦训练才能进步 - kèkǔ xùnliàn cáinéng jìnbù - You have to train hard to improve	adjective,effort,études	[sound:hsk7-9_刻苦.wav]
8265-V	HSK 7-9	颗粒	kēlì	granule; particle; grain	沙子是细小的颗粒 - shāzi shì xìxiǎo de kēlì - Sand is made up of tiny grains<br>药片研磨成颗粒更好吞 - yàopiàn yánmó chéng kēlì gèng hǎo tūn - Grinding a tablet into granules makes it easier to swallow	noun,science,object	[sound:hsk7-9_颗粒.wav]
