ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
7254-V	HSK 7-9	告知	gàozhī	inform; notify (formal)	请告知 - qǐng gàozhī - Please let us know<br>书面告知 - shūmiàn gàozhī - Notify in writing<br>及时告知 - jíshí gàozhī - Inform in a timely manner	verb,formal,administratif	[sound:hsk7_告知.wav]
7255-V	HSK 7-9	告状	gàozhuàng	file a complaint; go and complain; report someone	向老师告状 - xiàng lǎoshī gàozhuàng - Complain to the teacher<br>去法院告状 - qù fǎyuàn gàozhuàng - File a lawsuit<br>他爱告状 - tā ài gàozhuàng - He likes to tell on others	verb,oral,legal	[sound:hsk7_告状.wav]
7256-V	HSK 7-9	搁	gē	put; place (somewhere); set aside; leave on hold	把书搁这儿 - bǎ shū gē zhèr - Put the book here<br>先搁一搁 - xiān gē yī gē - Set that aside for now<br>事情搁着吧 - shìqing gē zhe ba - Leave that on hold	verb,oral,daily	[sound:hsk7_搁.wav]
7257-V	HSK 7-9	个案	gè'àn	individual case; case study (a specific case)	个案分析 - gè'àn fēnxī - Case analysis<br>个案研究 - gè'àn yánjiū - Case study<br>典型个案 - diǎnxíng gè'àn - Typical case	noun,research,education	[sound:hsk7_个案.wav]
7258-V	HSK 7-9	戈壁	gēbì	Gobi; rocky desert; desert steppe	戈壁滩 - gēbìtān - Stony desert / gravel flats<br>戈壁沙漠 - gēbì shāmò - Gobi Desert<br>戈壁地区 - gēbì dìqū - Gobi region	noun,geographie,nature	[sound:hsk7_戈壁.wav]
7259-V	HSK 7-9	疙瘩	gēda	bump; lump; pimple; (fig.) knot (in the heart)	起了疙瘩 - qǐ le gēda - Get bumps/pimples<br>一个疙瘩 - yí ge gēda - A small bump<br>心里有疙瘩 - xīnlǐ yǒu gēda - Have a knot in one's heart	noun,oral,sante	[sound:hsk7_疙瘩.wav]
7260-V	HSK 7-9	格格不入	gégé-búrù	completely incompatible; out of place	与环境格格不入 - yǔ huánjìng gégé-búrù - Clash with the surroundings<br>觉得格格不入 - juéde gégé-búrù - Feel out of place<br>风格格格不入 - fēnggé gégé-búrù - Styles that don't go together	idiome,expression,relationship	[sound:hsk7_格格不入.wav]
7261-V	HSK 7-9	隔阂	géhé	barrier; distance; awkwardness (between people)	消除隔阂 - xiāochú géhé - Break down the barrier<br>心理隔阂 - xīnlǐ géhé - Psychological barrier<br>产生隔阂 - chǎnshēng géhé - Create a rift	noun,relationship,psychology	[sound:hsk7_隔阂.wav]
7262-V	HSK 7-9	格局	géjú	overall structure; configuration; "big picture" (situation)	国际格局 - guójì géjú - World order<br>大格局 - dà géjú - Big picture<br>打开格局 - dǎkāi géjú - Broaden one's perspective	noun,abstract,societe	[sound:hsk7_格局.wav]
7263-V	HSK 7-9	歌剧	gējù	opera	看歌剧 - kàn gējù - Go to the opera<br>歌剧院 - gējùyuàn - Opera house<br>歌剧表演 - gējù biǎoyǎn - Opera performance	noun,arts,culture	[sound:hsk7_歌剧.wav]
7264-V	HSK 7-9	隔离	gélí	isolate; quarantine; separate	隔离措施 - gélí cuòshī - Isolation measures<br>进行隔离 - jìnxíng gélí - Carry out isolation<br>与外界隔离 - yǔ wàijiè gélí - Isolated from the outside world	verb,sante,societe	[sound:hsk7_隔离.wav]
7265-V	HSK 7-9	阁楼	gélóu	attic; garret; loft	阁楼上 - gélóu shàng - In the attic<br>住在阁楼 - zhù zài gélóu - Live in the attic<br>阁楼窗户 - gélóu chuānghu - Attic window	noun,maison,daily	[sound:hsk7_阁楼.wav]
7266-V	HSK 7-9	耕	gēng	plow; cultivate (land)	耕田 - gēngtián - Plow / cultivate a field<br>春耕 - chūngēng - Spring plowing<br>耕作 - gēngzuò - Cultivation / farming	verb,agriculture,nature	[sound:hsk7_耕.wav]
7267-V	HSK 7-9	耕地	gēngdì	arable land; cultivated land	保护耕地 - bǎohù gēngdì - Protect arable land<br>耕地面积 - gēngdì miànjī - Cultivated area<br>耕地减少 - gēngdì jiǎnshǎo - Decrease in arable land	noun,agriculture,environment	[sound:hsk7_耕地.wav]
7268-V	HSK 7-9	更改	gēnggǎi	modify; change (rather formal)	更改密码 - gēnggǎi mìmǎ - Change the password<br>更改计划 - gēnggǎi jìhuà - Modify the plan<br>更改设置 - gēnggǎi shèzhì - Change the settings	verb,formal,computing	[sound:hsk7_更改.wav]
7269-V	HSK 7-9	哽咽	gěngyè	have a lump in one's throat; sob; speak while crying	哽咽着说 - gěngyè zhe shuō - Say while sobbing<br>声音哽咽 - shēngyīn gěngyè - Voice choked with emotion<br>忍不住哽咽 - rěn buzhù gěngyè - Can't hold back one's sobs	verb,emotion,oral	[sound:hsk7_哽咽.wav]
7270-V	HSK 7-9	更衣室	gēngyīshì	changing room; locker room	进入更衣室 - jìnrù gēngyīshì - Enter the locker room<br>更衣室里 - gēngyīshì lǐ - Inside the locker room<br>女更衣室 - nǚ gēngyīshì - Women's locker room	noun,sport,place	[sound:hsk7_更衣室.wav]
7271-V	HSK 7-9	耕耘	gēngyún	cultivate (land); (fig.) work hard; devote oneself to a field over time	辛勤耕耘 - xīnqín gēngyún - Work with dedication<br>在科研领域耕耘 - zài kēyán lǐngyù gēngyún - Devote oneself to research<br>耕耘土地 - gēngyún tǔdì - Till the land	verb,metaphore,work	[sound:hsk7_耕耘.wav]
7272-V	HSK 7-9	更正	gēngzhèng	correct; rectify	更正错误 - gēngzhèng cuòwù - Correct an error<br>立即更正 - lìjí gēngzhèng - Rectify immediately<br>更正声明 - gēngzhèng shēngmíng - Correction statement	verb,formal,administratif	[sound:hsk7_更正.wav]
7273-V	HSK 7-9	耿直	gěngzhí	frank; direct; upright (character)	性格耿直 - xìnggé gěngzhí - Frank character<br>耿直的人 - gěngzhí de rén - A straightforward person<br>说话很耿直 - shuōhuà hěn gěngzhí - Very direct in speech	adj,caractere,relationship	[sound:hsk7_耿直.wav]
7274-V	HSK 7-9	根基	gēnjī	foundation; base; groundwork (often abstract)	打好根基 - dǎhǎo gēnjī - Lay solid foundations<br>理论根基 - lǐlùn gēnjī - Theoretical foundation<br>根基不稳 - gēnjī bù wěn - Unstable foundation	noun,abstract,education	[sound:hsk7_根基.wav]
7275-V	HSK 7-9	跟进	gēnjìn	follow up; follow through; track progress	继续跟进 - jìxù gēnjìn - Continue the follow-up<br>跟进进度 - gēnjìn jìndù - Track progress<br>跟进客户 - gēnjìn kèhù - Follow up with a client	verb,business,work	[sound:hsk7_跟进.wav]
7276-V	HSK 7-9	根深蒂固	gēnshēn-dìgù	deeply rooted; firmly entrenched	观念根深蒂固 - guānniàn gēnshēn-dìgù - Deeply ingrained ideas<br>根深蒂固的偏见 - gēnshēn-dìgù de piānjiàn - Entrenched prejudices<br>问题根深蒂固 - wèntí gēnshēn-dìgù - Deeply rooted problem	idiome,abstract,societe	[sound:hsk7_根深蒂固.wav]
7277-V	HSK 7-9	根源	gēnyuán	root; origin; underlying cause	问题根源 - wèntí gēnyuán - Underlying cause of the problem<br>找到根源 - zhǎodào gēnyuán - Find the source<br>追溯根源 - zhuīsù gēnyuán - Trace back to the origin	noun,abstract,analysis	[sound:hsk7_根源.wav]
7278-V	HSK 7-9	根治	gēnzhì	eradicate; cure at the root; treat definitively	根治顽疾 - gēnzhì wánjí - Eradicate a stubborn problem<br>彻底根治 - chèdǐ gēnzhì - Treat definitively<br>难以根治 - nányǐ gēnzhì - Difficult to eradicate	verb,medecine,abstract	[sound:hsk7_根治.wav]
7279-V	HSK 7-9	搁浅	gēqiǎn	run aground (boat); (fig.) fall through; get stuck	船只搁浅 - chuánzhī gēqiǎn - Vessel runs aground<br>计划搁浅 - jìhuà gēqiǎn - Plan falls through<br>项目搁浅 - xiàngmù gēqiǎn - Project gets stuck	verb,marine,metaphore	[sound:hsk7_搁浅.wav]
7280-V	HSK 7-9	格式	géshi	format; layout; template	文件格式 - wénjiàn géshi - File format<br>按格式填写 - àn géshi tiánxiě - Fill in according to the format<br>格式不对 - géshi bú duì - The format is wrong	noun,computing,administratif	[sound:hsk7_格式.wav]
7281-V	HSK 7-9	各抒己见	gèshū-jǐjiàn	everyone expresses their own opinion; speak freely	大家各抒己见 - dàjiā gèshū-jǐjiàn - Everyone gives their own opinion<br>会上各抒己见 - huì shàng gèshū-jǐjiàn - In a meeting, everyone speaks their mind<br>鼓励各抒己见 - gǔlì gèshū-jǐjiàn - Encourage the expression of opinions	idiome,discussion,formal	[sound:hsk7_各抒己见.wav]
7282-V	HSK 7-9	歌颂	gēsòng	sing the praises of; celebrate; glorify	歌颂英雄 - gēsòng yīngxióng - Celebrate heroes<br>歌颂祖国 - gēsòng zǔguó - Sing the praises of the homeland<br>用诗歌歌颂 - yòng shīgē gēsòng - Praise through poetry	verb,litterature,formal	[sound:hsk7_歌颂.wav]
7283-V	HSK 7-9	个头儿	gètóur	height (stature); build	个头儿不高 - gètóur bù gāo - Not very tall<br>个头儿很大 - gètóur hěn dà - Large build<br>比个头儿 - bǐ gètóur - Compare heights	noun,oral,daily	[sound:hsk7_个头儿.wav]
7284-V	HSK 7-9	歌舞	gēwǔ	song and dance; musical performance	歌舞表演 - gēwǔ biǎoyǎn - Song-and-dance show<br>歌舞团 - gēwǔtuán - Song-and-dance troupe<br>歌舞晚会 - gēwǔ wǎnhuì - Song-and-dance gala	noun,arts,culture	[sound:hsk7_歌舞.wav]
7285-V	HSK 7-9	革新	géxīn	innovate; reform; renew	技术革新 - jìshù géxīn - Technical innovation<br>革新制度 - géxīn zhìdù - Reform the system<br>不断革新 - búduàn géxīn - Innovate continuously	verb,innovation,formal	[sound:hsk7_革新.wav]
7286-V	HSK 7-9	歌谣	gēyáo	folk song; ballad; nursery rhyme	民间歌谣 - mínjiān gēyáo - Folk song<br>传唱歌谣 - chuánchàng gēyáo - Sing from generation to generation<br>儿童歌谣 - értóng gēyáo - Children's nursery rhyme	noun,arts,culture	[sound:hsk7_歌谣.wav]
7287-V	HSK 7-9	搁置	gēzhì	set aside; adjourn; leave in suspension	暂时搁置 - zànshí gēzhì - Set aside temporarily<br>把问题搁置 - bǎ wèntí gēzhì - Leave the issue in suspension<br>计划被搁置 - jìhuà bèi gēzhì - Plan adjourned	verb,formal,work	[sound:hsk7_搁置.wav]
7288-V	HSK 7-9	格子	gézi	square; cell; compartment; plaid pattern	格子衬衫 - gézi chènshān - Plaid shirt<br>方格子 - fāng gézi - Small squares<br>放进格子里 - fàng jìn gézi lǐ - Put into the compartment	noun,object,daily	[sound:hsk7_格子.wav]
7289-V	HSK 7-9	鸽子	gēzi	pigeon; dove	一只鸽子 - yì zhī gēzi - A pigeon<br>放鸽子 - fàng gēzi - Stand someone up<br>鸽子肉 - gēzi ròu - Pigeon meat	noun,animal,oral	[sound:hsk7_鸽子.wav]
7290-V	HSK 7-9	拱	gǒng	arch; vault; arch-shaped; push (with a snout)	拱桥 - gǒngqiáo - Arch bridge<br>石拱门 - shí gǒngmén - Stone arch<br>猪拱土 - zhū gǒng tǔ - The pig roots in the ground	noun,verb,architecture	[sound:hsk7_拱.wav]
7291-V	HSK 7-9	弓	gōng	bow (weapon); arc-shaped	拉弓 - lā gōng - Draw a bow<br>弓箭 - gōngjiàn - Bow and arrows<br>弓形 - gōngxíng - Arc-shaped	noun,arme,forme	[sound:hsk7_弓.wav]
7292-V	HSK 7-9	功	gōng	merit; achievement; feat; contribution	功不可没 - gōng bùkě mò - Undeniable merit<br>立功 - lì gōng - Perform a meritorious service<br>功过 - gōngguò - Merits and faults	noun,abstract,formal	[sound:hsk7_功.wav]
7293-V	HSK 7-9	攻	gōng	attack; storm; (studies) work intensively (攻读)	发起进攻 - fāqǐ jìngōng - Launch an attack<br>攻克难题 - gōngkè nántí - Overcome a difficult problem<br>攻读博士 - gōngdú bóshì - Pursue a doctorate	verb,armee,education	[sound:hsk7_攻.wav]
7294-V	HSK 7-9	供	gōng	supply; provide; make available	供水 - gōngshuǐ - Water supply<br>供电 - gōngdiàn - Power supply<br>提供 - tígōng - Provide / offer	verb,economie,daily	[sound:hsk7_供.wav]
7295-V	HSK 7-9	公办	gōngbàn	public (state-run)	公办学校 - gōngbàn xuéxiào - Public school<br>公办医院 - gōngbàn yīyuàn - Public hospital<br>公办机构 - gōngbàn jīgòu - Public institution	adj,administratif,societe	[sound:hsk7_公办.wav]
7296-V	HSK 7-9	供不应求	gōngbúyìngqiú	supply cannot meet demand; shortage	产品供不应求 - chǎnpǐn gōngbúyìngqiú - Product in short supply<br>门票供不应求 - ménpiào gōngbúyìngqiú - Insufficient tickets<br>房源供不应求 - fángyuán gōngbúyìngqiú - Housing shortage	idiome,economie,marche	[sound:hsk7_供不应求.wav]
7297-V	HSK 7-9	功臣	gōngchén	benefactor (of a success); meritorious person; "hero of merit"	建国功臣 - jiànguó gōngchén - Founding hero<br>最大功臣 - zuìdà gōngchén - Main contributor<br>他是功臣 - tā shì gōngchén - He is the one who deserves the credit	noun,history,metaphore	[sound:hsk7_功臣.wav]
7298-V	HSK 7-9	公道	gōngdao	fair; equitable; impartial; reasonable	说句公道话 - shuō jù gōngdao huà - To be fair<br>处理公道 - chǔlǐ gōngdao - Handle fairly<br>要讲公道 - yào jiǎng gōngdao - You need to be fair	adj,noun,moral	[sound:hsk7_公道.wav]
7299-V	HSK 7-9	功底	gōngdǐ	solid foundation; depth of skill; background (language; arts; etc.)	语言功底 - yǔyán gōngdǐ - Language foundation<br>基本功底 - jīběn gōngdǐ - Solid fundamentals<br>功底扎实 - gōngdǐ zhāshi - Solid foundation	noun,competence,education	[sound:hsk7_功底.wav]
7300-V	HSK 7-9	宫殿	gōngdiàn	palace; imperial palace; royal building	参观宫殿 - cānguān gōngdiàn - Visit the palace<br>宏伟的宫殿 - hóngwěi de gōngdiàn - A grand palace<br>古老宫殿 - gǔlǎo gōngdiàn - An ancient palace	noun,place,culture	[sound:hsk7_宫殿.wav]
7301-V	HSK 7-9	攻读	gōngdú	study diligently (for a degree; in a field); pursue higher education	攻读硕士 - gōngdú shuòshì - Pursue a master's degree<br>攻读博士学位 - gōngdú bóshì xuéwèi - Pursue a doctoral degree<br>攻读法律 - gōngdú fǎlǜ - Study law (intensively)	verb,education,effort	[sound:hsk7_攻读.wav]
7302-V	HSK 7-9	公费	gōngfèi	state-funded; public; at public expense	公费留学 - gōngfèi liúxué - Study abroad with public funding<br>公费医疗 - gōngfèi yīliáo - Publicly funded healthcare<br>公费名额 - gōngfèi míng'é - State-funded place	adj,noun,administration	[sound:hsk7_公费.wav]
7303-V	HSK 7-9	供奉	gòngfèng	venerate; make offerings; place for veneration (also: "serve" with reverence)	供奉祖先 - gòngfèng zǔxiān - Venerate ancestors<br>供奉神像 - gòngfèng shénxiàng - Place a statue for veneration<br>供奉香火 - gòngfèng xiānghuǒ - Maintain the incense offering / cult	verb,religion,culture	[sound:hsk7_供奉.wav]
7304-V	HSK 7-9	公关	gōngguān	public relations (PR); image management	做公关 - zuò gōngguān - Do PR<br>公关危机 - gōngguān wēijī - PR crisis<br>公关团队 - gōngguān tuánduì - PR team	noun,work,media	[sound:hsk7_公关.wav]
7305-V	HSK 7-9	攻关	gōngguān	tackle a key problem; achieve a technical breakthrough; "take on a challenge" (often tech; research)	技术攻关 - jìshù gōngguān - Targeted technical breakthrough<br>攻关项目 - gōngguān xiàngmù - Project to resolve a key obstacle<br>集中攻关 - jízhōng gōngguān - Focus on breaking through	verb,tech,research	[sound:hsk7_攻关.wav]
7306-V	HSK 7-9	共和国	gònghéguó	republic	成立共和国 - chénglì gònghéguó - Found a republic<br>共和国宪法 - gònghéguó xiànfǎ - Constitution of the republic<br>共和国总统 - gònghéguó zǒngtǒng - President of the republic	noun,politics,etat	[sound:hsk7_共和国.wav]
7307-V	HSK 7-9	工会	gōnghuì	trade union; labor union	加入工会 - jiārù gōnghuì - Join a union<br>工会代表 - gōnghuì dàibiǎo - Union representative<br>工会组织 - gōnghuì zǔzhī - Union organization	noun,work,societe	[sound:hsk7_工会.wav]
7308-V	HSK 7-9	工匠	gōngjiàng	artisan; skilled craftsman	传统工匠 - chuántǒng gōngjiàng - Traditional artisan<br>工匠精神 - gōngjiàng jīngshén - Craftsman spirit / attention to detail<br>匠人式工匠 - jiàngrén shì gōngjiàng - A craftsman in the noblest sense	noun,metier,qualite	[sound:hsk7_工匠.wav]
7309-V	HSK 7-9	恭敬	gōngjìng	respectful; deferential	态度恭敬 - tàidu gōngjìng - A respectful attitude<br>恭敬地说 - gōngjìng de shuō - Say respectfully<br>对老师很恭敬 - duì lǎoshī hěn gōngjìng - Very respectful toward the teacher	adj,comportement,poli	[sound:hsk7_恭敬.wav]
7310-V	HSK 7-9	攻克	gōngkè	overcome; conquer (a difficulty; a stronghold)	攻克难关 - gōngkè nánguān - Overcome a major obstacle<br>攻克技术难题 - gōngkè jìshù nántí - Solve a technical challenge<br>终于攻克了 - zhōngyú gōngkè le - Finally conquered / solved	verb,effort,tech	[sound:hsk7_攻克.wav]
7311-V	HSK 7-9	工科	gōngkē	engineering fields; engineering disciplines	读工科 - dú gōngkē - Study engineering<br>工科院校 - gōngkē yuànxiào - Engineering school/university<br>工科背景 - gōngkē bèijǐng - Engineering background	noun,education	[sound:hsk7_工科.wav]
7312-V	HSK 7-9	公款	gōngkuǎn	public funds; public money	挪用公款 - nuóyòng gōngkuǎn - Embezzle public funds<br>公款报销 - gōngkuǎn bàoxiāo - Reimburse from public funds<br>使用公款 - shǐyòng gōngkuǎn - Use public money	noun,finance,law	[sound:hsk7_公款.wav]
7313-V	HSK 7-9	功劳	gōngláo	merit; credit (for a success)	立下功劳 - lìxià gōngláo - Perform a meritorious deed<br>这是他的功劳 - zhè shì tā de gōngláo - It's thanks to him<br>功劳不小 - gōngláo bù xiǎo - Great merit	noun,valuation,work	[sound:hsk7_功劳.wav]
7314-V	HSK 7-9	公立	gōnglì	public (institution); state-run	公立学校 - gōnglì xuéxiào - Public school<br>公立医院 - gōnglì yīyuàn - Public hospital<br>公立机构 - gōnglì jīgòu - Public institution	adj,administration,education	[sound:hsk7_公立.wav]
7315-V	HSK 7-9	功力	gōnglì	mastery; technical depth; deep competence (often arts; techniques)	基本功力 - jīběn gōnglì - Basic mastery<br>功力深厚 - gōnglì shēnhòu - Very deep mastery<br>写作功力 - xiězuò gōnglì - Writing ability	noun,competence,art	[sound:hsk7_功力.wav]
7316-V	HSK 7-9	功利	gōnglì	utilitarian; self-interested (often pejorative)	功利心 - gōnglì xīn - Self-interested mindset<br>功利主义 - gōnglì zhǔyì - Utilitarianism<br>太功利了 - tài gōnglì le - Too self-serving / too calculating	adj,attitude,societe	[sound:hsk7_功利.wav]
7317-V	HSK 7-9	功率	gōnglǜ	power (physics; electrical)	电器功率 - diànqì gōnglǜ - Appliance power<br>额定功率 - édìng gōnglǜ - Rated power<br>功率太大 - gōnglǜ tài dà - Power too high	noun,science,tech	[sound:hsk7_功率.wav]
7318-V	HSK 7-9	共鸣	gòngmíng	resonance; echo (emotional); empathy; connection	引起共鸣 - yǐnqǐ gòngmíng - Resonate; strike a chord<br>情感共鸣 - qínggǎn gòngmíng - Emotional resonance<br>我很有共鸣 - wǒ hěn yǒu gòngmíng - That really speaks to me	noun,emotion,communication	[sound:hsk7_共鸣.wav]
7319-V	HSK 7-9	公墓	gōngmù	public cemetery	市立公墓 - shìlì gōngmù - Municipal cemetery<br>公墓管理 - gōngmù guǎnlǐ - Cemetery management<br>去公墓扫墓 - qù gōngmù sǎomù - Go to the cemetery to pay respects	noun,place,societe	[sound:hsk7_公墓.wav]
7320-V	HSK 7-9	供暖	gōngnuǎn	heating (central); provide heating	冬季供暖 - dōngjì gōngnuǎn - Winter heating<br>集中供暖 - jízhōng gōngnuǎn - District heating<br>开始供暖 - kāishǐ gōngnuǎn - Start the heating	noun,verb,logement	[sound:hsk7_供暖.wav]
7321-V	HSK 7-9	公仆	gōngpú	public servant; "servant of the people" (official in service of the public)	人民公仆 - rénmín gōngpú - Servant of the people<br>做公仆 - zuò gōngpú - Serve the public<br>公仆意识 - gōngpú yìshí - Sense of public service	noun,politics,societe	[sound:hsk7_公仆.wav]
7322-V	HSK 7-9	公顷	gōngqǐng	hectare	一公顷 - yī gōngqǐng - One hectare<br>上百公顷 - shàng bǎi gōngqǐng - Hundreds of hectares<br>面积约十公顷 - miànjī yuē shí gōngqǐng - Approx. ten hectares	noun,measure	[sound:hsk7_公顷.wav]
7323-V	HSK 7-9	供求	gōngqiú	supply and demand	供求关系 - gōngqiú guānxì - Supply-demand relationship<br>供求平衡 - gōngqiú pínghéng - Supply-demand balance<br>供求矛盾 - gōngqiú máodùn - Supply-demand tension	noun,economie	[sound:hsk7_供求.wav]
7324-V	HSK 7-9	公然	gōngrán	openly; brazenly; in public (often negative)	公然反对 - gōngrán fǎnduì - Openly oppose<br>公然挑衅 - gōngrán tiǎoxìn - Openly provoke<br>公然无视 - gōngrán wúshì - Blatantly ignore	adv,attitude,societe	[sound:hsk7_公然.wav]
7325-V	HSK 7-9	共识	gòngshí	consensus; common agreement	达成共识 - dáchéng gòngshí - Reach a consensus<br>形成共识 - xíngchéng gòngshí - Form a consensus<br>缺乏共识 - quēfá gòngshí - Lack of consensus	noun,politics,communication	[sound:hsk7_共识.wav]
7326-V	HSK 7-9	公示	gōngshì	post publicly; public announcement (list; official notice)	名单公示 - míngdān gōngshì - Public posting of the list<br>公示期 - gōngshì qī - Public notice period<br>进行公示 - jìnxíng gōngshì - Proceed with official publication	noun,verb,administration	[sound:hsk7_公示.wav]
7327-V	HSK 7-9	公式	gōngshì	formula (math; physics); standard formula	数学公式 - shùxué gōngshì - Mathematical formula<br>套用公式 - tàoyòng gōngshì - Apply a formula<br>推导公式 - tuīdǎo gōngshì - Derive the formula	noun,science	[sound:hsk7_公式.wav]
7328-V	HSK 7-9	公事	gōngshì	official business; work matters	处理公事 - chǔlǐ gōngshì - Handle official business<br>因公事出差 - yīn gōngshì chūchāi - Travel for work<br>公事繁忙 - gōngshì fánmáng - Very busy with official work	noun,work,administration	[sound:hsk7_公事.wav]
7329-V	HSK 7-9	攻势	gōngshì	offensive; attack (military; political; commercial)	发动攻势 - fādòng gōngshì - launch an offensive<br>市场攻势 - shìchǎng gōngshì - marketing offensive<br>强大攻势 - qiángdà gōngshì - powerful offensive	noun,strategie	[sound:hsk7_攻势.wav]
7330-V	HSK 7-9	宫廷	gōngtíng	court (imperial); palace (in the sense of "royal court")	宫廷生活 - gōngtíng shēnghuó - court life<br>宫廷剧 - gōngtíng jù - court drama<br>宫廷礼仪 - gōngtíng lǐyí - court etiquette	noun,culture,history	[sound:hsk7_宫廷.wav]
7331-V	HSK 7-9	共同体	gòngtóngtǐ	community; communal entity (e.g. community of destiny; of interests)	命运共同体 - mìngyùn gòngtóngtǐ - community of destiny<br>利益共同体 - lìyì gòngtóngtǐ - community of interests<br>欧洲共同体 - Ōuzhōu gòngtóngtǐ - European Community (term)	noun,societe,politics	[sound:hsk7_共同体.wav]
7332-V	HSK 7-9	恭维	gōngwéi	to flatter; flattery (often a bit sycophantic)	恭维话 - gōngwéi huà - flattering words<br>别恭维我 - bié gōngwéi wǒ - don't flatter me<br>他爱恭维人 - tā ài gōngwéi rén - he likes to flatter people	verb,noun,communication	[sound:hsk7_恭维.wav]
7333-V	HSK 7-9	公务	gōngwù	official business; public service	公务人员 - gōngwù rényuán - public servant<br>因公务出行 - yīn gōngwù chūxíng - travel on official business<br>处理公务 - chǔlǐ gōngwù - handle official business	noun,administration,work	[sound:hsk7_公务.wav]
7334-V	HSK 7-9	共性	gòngxìng	common ground; shared characteristics; generality	找共性 - zhǎo gòngxìng - find common ground<br>共同的共性 - gòngtóng de gòngxìng - shared trait<br>缺乏共性 - quēfá gòngxìng - lack of common characteristics	noun,analysis	[sound:hsk7_共性.wav]
7335-V	HSK 7-9	供需	gōngxū	supply and demand (short for 供求)	供需失衡 - gōngxū shīhéng - supply-demand imbalance<br>供需关系 - gōngxū guānxì - supply-demand relationship<br>调整供需 - tiáozhěng gōngxū - adjust supply and demand	noun,economie	[sound:hsk7_供需.wav]
7336-V	HSK 7-9	供养	gōngyǎng	to support financially; to feed; to maintain (a dependent); (relig.) to make offerings	供养父母 - gōngyǎng fùmǔ - provide for one's parents<br>无力供养 - wúlì gōngyǎng - unable to support financially<br>供养香火 - gōngyǎng xiānghuǒ - maintain religious offerings	verb,family,religion	[sound:hsk7_供养.wav]
7337-V	HSK 7-9	供应链	gōngyìngliàn	supply chain	供应链管理 - gōngyìngliàn guǎnlǐ - supply chain management<br>供应链中断 - gōngyìngliàn zhōngduàn - supply chain disruption<br>优化供应链 - yōuhuà gōngyìngliàn - optimize the supply chain	noun,economie,logistique	[sound:hsk7_供应链.wav]
7338-V	HSK 7-9	公用	gōngyòng	public; shared; for common use	公用电话 - gōngyòng diànhuà - public telephone<br>公用设施 - gōngyòng shèshī - shared facilities<br>公用区域 - gōngyòng qūyù - common area	adj,place,societe	[sound:hsk7_公用.wav]
7339-V	HSK 7-9	公约	gōngyuē	convention; agreement (often international)	签署公约 - qiānshǔ gōngyuē - sign a convention<br>国际公约 - guójì gōngyuē - international convention<br>遵守公约 - zūnshǒu gōngyuē - comply with the convention	noun,law,politics	[sound:hsk7_公约.wav]
7340-V	HSK 7-9	公证	gōngzhèng	notarization; notarial certification; to notarize	公证处 - gōngzhèng chù - notary office<br>公证文件 - gōngzhèng wénjiàn - notarized document<br>办理公证 - bànlǐ gōngzhèng - have something notarized	noun,verb,law	[sound:hsk7_公证.wav]
7341-V	HSK 7-9	工整	gōngzhěng	neat; tidy; well-formed (handwriting; layout)	字写得很工整 - zì xiě de hěn gōngzhěng - very neat handwriting<br>工整的笔记 - gōngzhěng de bǐjì - well-kept notes<br>排版工整 - páibǎn gōngzhěng - clean layout	adj,qualite	[sound:hsk7_工整.wav]
7342-V	HSK 7-9	公职	gōngzhí	public office; public post	担任公职 - dānrèn gōngzhí - hold a public post<br>公职人员 - gōngzhí rényuán - public official<br>辞去公职 - cíqù gōngzhí - resign from a public post	noun,politics,work	[sound:hsk7_公职.wav]
7343-V	HSK 7-9	勾	gōu	to check; to draw a tick; to sketch; (colloq.) to entice; to seduce	打勾 - dǎ gōu - check off<br>勾一下 - gōu yīxià - make a small tick<br>用铅笔勾轮廓 - yòng qiānbǐ gōu lúnkuò - sketch the outline in pencil	verb,ecriture,dessin	[sound:hsk7_勾.wav]
7344-V	HSK 7-9	钩	gōu	hook; fishhook; (verb) to hook onto	鱼钩 - yúgōu - fishhook<br>钩子 - gōuzi - hook<br>用钩子钩住 - yòng gōuzi gōuzhù - hook onto something	noun,object	[sound:hsk7_钩.wav]
7345-V	HSK 7-9	构建	gòujiàn	to build; to construct; to establish (a system; model; framework)	构建模型 - gòujiàn móxíng - build a model<br>构建体系 - gòujiàn tǐxì - establish a system<br>构建平台 - gòujiàn píngtái - build a platform	verb,tech,organization	[sound:hsk7_构建.wav]
7346-V	HSK 7-9	勾结	gōujié	to collude; to conspire; to be in cahoots (often pejorative)	与人勾结 - yǔ rén gōujié - collude with someone<br>官商勾结 - guānshāng gōujié - collusion between officials and businesses<br>暗中勾结 - ànzhōng gōujié - secretly conspire	verb,politics,negatif	[sound:hsk7_勾结.wav]
7347-V	HSK 7-9	勾勒	gōulè	to sketch; to outline; to trace the broad strokes (portrait; plan; idea)	勾勒轮廓 - gōulè lúnkuò - sketch the outline<br>勾勒形象 - gōulè xíngxiàng - draw a portrait<br>勾勒蓝图 - gōulè lántú - outline the blueprint	verb,dessin,ecriture	[sound:hsk7_勾勒.wav]
