ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
2493-V	HSK 4	浪漫	làngmàn	romantique	很浪漫 - hěn làngmàn - Très romantique<br>浪漫的晚餐 - làngmàn de wǎncān - Un dîner romantique<br>他很浪漫 - tā hěn làngmàn - Il est très romantique	adjectif,émotion,amour	[sound:hsk4_浪漫.wav]
2494-V	HSK 4	老虎	lǎohǔ	tigre	老虎是猫科动物 - lǎohǔ shì māokē dòngwù - Le tigre est un félin<br>动物园里有老虎 - dòngwùyuán lǐ yǒu lǎohǔ - Il y a des tigres au zoo<br>老虎很凶 - lǎohǔ hěn xiōng - Les tigres sont féroces	nom,animal,félin	[sound:hsk4_老虎.wav]
2495-V	HSK 4	老家	lǎojiā	ville natale, pays d'origine	我的老家在四川 - wǒ de lǎojiā zài Sìchuān - Ma ville natale est au Sichuan<br>回老家 - huí lǎojiā - Retourner au pays<br>老家的人 - lǎojiā de rén - Les gens de chez moi	nom,lieu,origine	[sound:hsk4_老家.wav]
2496-V	HSK 4	老年	lǎonián	vieillesse, troisième âge	老年人 - lǎoniánrén - Personnes âgées<br>老年生活 - lǎonián shēnghuó - Vie des personnes âgées<br>老年大学 - lǎonián dàxué - Université du troisième âge	nom,âge,vie	[sound:hsk4_老年.wav]
2497-V	HSK 4	老是	lǎoshì	toujours, sans cesse	他老是迟到 - tā lǎoshì chídào - Il est toujours en retard<br>老是下雨 - lǎoshì xiàyǔ - Il pleut sans cesse<br>别老是抱怨 - bié lǎoshì bàoyuàn - Arrête de te plaindre tout le temps	adverbe,fréquence,répétition	[sound:hsk4_老是.wav]
2498-V	HSK 4	冷静	lěngjìng	calme, serein	保持冷静 - bǎochí lěngjìng - Rester calme<br>冷静一下 - lěngjìng yíxià - Calme-toi<br>他很冷静 - tā hěn lěngjìng - Il est très calme	adjectif,émotion,attitude	[sound:hsk4_冷静.wav]
2499-V	HSK 4	俩	liǎ	deux (personnes)	我们俩 - wǒmen liǎ - Nous deux<br>他俩是好朋友 - tā liǎ shì hǎo péngyou - Ils sont bons amis tous les deux<br>你俩怎么了？ - nǐ liǎ zěnme le? - Qu'est-ce qui vous arrive à tous les deux ?	nombre,quantité,personnes	[sound:hsk4_俩.wav]
2500-V	HSK 4	连	lián	même; relier	连...都 - lián...dōu - Même...<br>连他都不知道 - lián tā dōu bù zhīdào - Même lui ne sait pas<br>连饭都没吃 - lián fàn dōu méi chī - Il n'a même pas mangé	adverbe,verbe,liaison	[sound:hsk4_连.wav]
2501-V	HSK 4	凉	liáng	frais, froid	天气凉了 - tiānqì liáng le - Le temps s'est rafraîchi<br>凉水 - liáng shuǐ - Eau froide<br>凉快 - liángkuai - Frais, agréable	adjectif,température,sensation	[sound:hsk4_凉.wav]
2502-V	HSK 4	量2	liáng	mesurer; estimer (verbe)	量一量 - liáng yí liáng - mesurer<br>量体温 - liáng tǐwēn - prendre la température<br>量身高 - liáng shēngāo - mesurer la taille	verbe,mesure,santé	[sound:hsk4_量.wav]
2503-V	HSK 4	亮	liàng	lumineux, clair	天亮了 - tiān liàng le - Le jour se lève<br>这个房间很亮 - zhège fángjiān hěn liàng - Cette pièce est très lumineuse<br>灯亮着 - dēng liàngzhe - La lumière est allumée	adjectif,lumière,clarté	[sound:hsk4_亮.wav]
2504-V	HSK 4	两2	liǎng	les deux; tous les deux ; et aussi sens « quantité » (quelques) selon le contexte	两个人 - liǎng gè rén - Deux personnes<br>两只猫 - liǎng zhī māo - Deux chats<br>过两天 - guò liǎng tiān - Dans deux jours	nombre,quantité,personnes	[sound:hsk4_两.wav]
937-V	HSK 4	联系	liánxì	contacter	联系我 - liánxì wǒ - Me contacter<br>保持联系 - bǎochí liánxì - Restons en contact<br>联系方式 - liánxì fāngshì - Coordonnées	verbe,communication	[sound:hsk1_联系.wav]
2505-V	HSK 4	列	liè	rangée, série; classer	排列 - páiliè - Ranger, aligner<br>列车 - lièchē - Train<br>列入 - lièrù - Inclure dans une liste	nom,verbe,ordre	[sound:hsk4_列.wav]
2506-V	HSK 4	理发	lǐfà	se faire couper les cheveux	我要去理发 - wǒ yào qù lǐfà - Je vais me faire couper les cheveux<br>理发店 - lǐfàdiàn - Salon de coiffure<br>理发师 - lǐfàshī - Coiffeur	verbe,beauté,coiffure	[sound:hsk4_理发.wav]
2507-V	HSK 4	厉害	lìhai	impressionnant, redoutable	你太厉害了 - nǐ tài lìhai le - Tu es trop fort !<br>雨下得很厉害 - yǔ xià de hěn lìhai - Il pleut très fort<br>他的汉语很厉害 - tā de hànyǔ hěn lìhai - Son chinois est impressionnant	adjectif,degré,intensité	[sound:hsk4_厉害.wav]
592-V	HSK 4	理解	lǐjiě	comprendre	我理解 - wǒ lǐjiě - Je comprends<br>不理解 - bù lǐjiě - Ne comprend pas	verbe	[sound:hsk1_理解.wav]
2508-V	HSK 4	礼貌	lǐmào	politesse, bonnes manières	有礼貌 - yǒu lǐmào - Être poli<br>礼貌用语 - lǐmào yòngyǔ - Formules de politesse<br>不礼貌 - bù lǐmào - Impoli	nom,social,comportement	[sound:hsk4_礼貌.wav]
2509-V	HSK 4	另	lìng	autre, différent	另一个 - lìng yí gè - Un autre<br>另外 - lìngwài - De plus, en outre<br>另一方面 - lìng yì fāngmiàn - D'un autre côté	adjectif,pronom,distinction	[sound:hsk4_另.wav]
2510-V	HSK 4	零下	líng xià	en dessous de zéro	零下十度 - líng xià shí dù - Moins dix degrés<br>气温零下 - qìwēn líng xià - Température en dessous de zéro<br>零下二十度 - líng xià èrshí dù - Moins vingt degrés	nom,température,froid	[sound:hsk4_零下.wav]
2511-V	HSK 4	零花钱	línghuāqián	argent de poche	给孩子零花钱 - gěi háizi línghuāqián - Donner de l'argent de poche aux enfants<br>我的零花钱 - wǒ de línghuāqián - Mon argent de poche<br>零花钱不够 - línghuāqián bú gòu - L'argent de poche ne suffit pas	nom,argent,quotidien	[sound:hsk4_零花钱.wav]
2512-V	HSK 4	零钱	língqián	monnaie, petite monnaie	有零钱吗？ - yǒu língqián ma? - Tu as de la monnaie ?<br>找零钱 - zhǎo língqián - Rendre la monnaie<br>我没有零钱 - wǒ méiyǒu língqián - Je n'ai pas de monnaie	nom,argent,paiement	[sound:hsk4_零钱.wav]
2513-V	HSK 4	零食	língshí	en-cas, snack	吃零食 - chī língshí - Grignoter<br>买零食 - mǎi língshí - Acheter des snacks<br>不要吃太多零食 - búyào chī tài duō língshí - Ne mange pas trop de snacks	nom,nourriture,grignotage	[sound:hsk4_零食.wav]
1304-V	HSK 4	另外	lìngwài	en plus	另外一个 - lìngwài yí ge - Un autre<br>另外还有 - lìngwài hái yǒu - De plushtags sourceMappingURLhttps:// ++)<br>另外需要 - lìngwài xūyào - Autre chose qui nécessite	adverbe	[sound:hsk1_另外.wav]
2514-V	HSK 4	力气	lìqi	force physique	有力气 - yǒu lìqi - Avoir de la force<br>没力气了 - méi lìqi le - Je n'ai plus de force<br>用力气 - yòng lìqi - Utiliser sa force	nom,corps,énergie	[sound:hsk4_力气.wav]
2515-V	HSK 4	例如	lìrú	par exemple	例如说 - lìrú shuō - Par exemple<br>水果，例如苹果 - shuǐguǒ, lìrú píngguǒ - Des fruits, comme les pommes<br>例如这个 - lìrú zhège - Comme celui-ci par exemple	conjonction,exemple,illustration	[sound:hsk4_例如.wav]
2516-V	HSK 4	留	liú	rester, garder	留在这里 - liú zài zhèlǐ - Rester ici<br>留个电话 - liú gè diànhuà - Laisser un numéro de téléphone<br>留学 - liúxué - Étudier à l'étranger	verbe,action,maintien	[sound:hsk4_留.wav]
2517-V	HSK 4	流	liú	couler, circuler	流水 - liúshuǐ - Eau courante<br>流眼泪 - liú yǎnlèi - Verser des larmes<br>流血 - liúxuè - Saigner	verbe,mouvement,liquide	[sound:hsk4_流.wav]
2518-V	HSK 4	流利	liúlì	courant, fluide	说得很流利 - shuō de hěn liúlì - Parler couramment<br>流利的中文 - liúlì de zhōngwén - Un chinois courant<br>他英语很流利 - tā yīngyǔ hěn liúlì - Son anglais est courant	adjectif,langue,compétence	[sound:hsk4_流利.wav]
2519-V	HSK 4	留下	liúxia	laisser, rester	留下来 - liú xiàlái - Rester<br>留下印象 - liúxia yìnxiàng - Laisser une impression<br>留下联系方式 - liúxia liánxì fāngshì - Laisser ses coordonnées	verbe,action,maintien	[sound:hsk4_留下.wav]
1540-V	HSK 4	流行	liúxíng	tendance	很流行 - hěn liúxíng - très en vogue<br>流行音乐 - liúxíng yīnyuè - Musique populaire<br>流行趋势 - liúxíng qūshì - tendances populaires	adjectif	[sound:hsk1_流行.wav]
2520-V	HSK 4	理想	lǐxiǎng	idéal, rêve	我的理想 - wǒ de lǐxiǎng - Mon idéal<br>理想的工作 - lǐxiǎng de gōngzuò - Un travail idéal<br>实现理想 - shíxiàn lǐxiǎng - Réaliser son rêve	nom,adjectif,aspiration	[sound:hsk4_理想.wav]
2521-V	HSK 4	例子	lìzi	exemple	举个例子 - jǔ gè lìzi - Donner un exemple<br>这是一个好例子 - zhè shì yí gè hǎo lìzi - C'est un bon exemple<br>例子很多 - lìzi hěn duō - Il y a beaucoup d'exemples	nom,illustration,cas	[sound:hsk4_例子.wav]
2522-V	HSK 4	乱	luàn	en désordre, chaotique	房间很乱 - fángjiān hěn luàn - La chambre est en désordre<br>乱七八糟 - luànqībāzāo - En pagaille<br>别乱动 - bié luàn dòng - Ne touche pas à tout	adjectif,état,désordre	[sound:hsk4_乱.wav]
2523-V	HSK 4	旅馆	lǚguǎn	hôtel, auberge	住旅馆 - zhù lǚguǎn - Loger à l'hôtel<br>预订旅馆 - yùdìng lǚguǎn - Réserver un hôtel<br>旅馆房间 - lǚguǎn fángjiān - Chambre d'hôtel	nom,voyage,hébergement	[sound:hsk4_旅馆.wav]
2524-V	HSK 4	路过	lùguò	passer par	路过这里 - lùguò zhèlǐ - Passer par ici<br>我只是路过 - wǒ zhǐshì lùguò - Je ne fais que passer<br>路过的人 - lùguò de rén - Les passants	verbe,mouvement,passage	[sound:hsk4_路过.wav]
2525-V	HSK 4	旅客	lǚkè	voyageur, passager	旅客们请注意 - lǚkèmen qǐng zhùyì - Attention aux voyageurs<br>飞机旅客 - fēijī lǚkè - Passagers d'avion<br>旅客服务 - lǚkè fúwù - Service aux voyageurs	nom,voyage,personne	[sound:hsk4_旅客.wav]
2526-V	HSK 4	落1	luò	tomber; chuter; atterrir	飞机降落 - fēijī jiàngluò - l'avion atterrit<br>落地了 - luòdì le - c'est tombé au sol / atterri<br>别落后 - bié luòhòu - ne prends pas de retard	verbe,mouvement,transport	[sound:hsk4_落.wav]
707-V	HSK 4	律师	lǜshī	avocat	他是律师 - tā shì lǜshī - Il est avocat<br>请律师 - qǐng lǜshī - Engagez un avocat<br>律师事务所 - lǜshī shìwùsuǒ - Bureau d'avocats	profession	[sound:hsk1_律师.wav]
951-V	HSK 4	旅行	lǚxíng	voyager	去旅行 - qù lǚxíng - Aller en voyage<br>旅行计划 - lǚxíng jìhuà - Plan de voyage<br>旅行社 - lǚxíngshè - agence de voyage	voyage	[sound:hsk1_旅行.wav]
2527-V	HSK 4	麻烦	máfan	ennui, dérangement; déranger	麻烦你了 - máfan nǐ le - Désolé de te déranger<br>太麻烦了 - tài máfan le - C'est trop compliqué<br>遇到麻烦 - yùdào máfan - Rencontrer des ennuis	nom,verbe,problème	[sound:hsk4_麻烦.wav]
2528-V	HSK 4	满	mǎn	plein, rempli	满了 - mǎn le - C'est plein<br>满意 - mǎnyì - Satisfait<br>坐满了人 - zuò mǎn le rén - Tous les sièges sont occupés	adjectif,quantité,état	[sound:hsk4_满.wav]
1845-V	HSK 4	馒头	mántou	pain vapeur	吃馒头 - chī mántou - Faisons cuire le baozi.<br>蒸馒头 - zhēng mántou - Faites des steamed buns.<br>花卷馒头 - huājuǎn mántou - Faites des huajuan buns.	cuisine	[sound:hsk1_馒头.wav]
2529-V	HSK 4	毛巾	máojīn	serviette	用毛巾擦 - yòng máojīn cā - Essuyer avec une serviette<br>洗脸毛巾 - xǐliǎn máojīn - Serviette de toilette<br>干毛巾 - gān máojīn - Serviette sèche	nom,objet,hygiène	[sound:hsk4_毛巾.wav]
2530-V	HSK 4	毛衣	máoyī	pull-over, tricot	穿毛衣 - chuān máoyī - Porter un pull<br>织毛衣 - zhī máoyī - Tricoter un pull<br>毛衣很暖和 - máoyī hěn nuǎnhuo - Le pull est chaud	nom,vêtement,hiver	[sound:hsk4_毛衣.wav]
742-V	HSK 4	帽子	màozi	chapeau	戴帽子 - dài màozi - porter des lunettes<br>这顶帽子 - zhè dǐng màozi - ces lunettes<br>帽子很漂亮 - màozi hěn piàoliang - cette casquette est très belle	vêtements,shopping	[sound:hsk1_帽子.wav]
2531-V	HSK 4	美	měi	beau, magnifique	美丽 - měilì - Beau, magnifique<br>风景很美 - fēngjǐng hěn měi - Le paysage est magnifique<br>美好的回忆 - měihǎo de huíyì - De beaux souvenirs	adjectif,esthétique,beauté	[sound:hsk4_美.wav]
2532-V	HSK 4	美好	měihǎo	beau, merveilleux	美好的未来 - měihǎo de wèilái - Un bel avenir<br>美好时光 - měihǎo shíguāng - De bons moments<br>生活很美好 - shēnghuó hěn měihǎo - La vie est belle	adjectif,qualité,positif	[sound:hsk4_美好.wav]
2533-V	HSK 4	美景	měijǐng	beau paysage	欣赏美景 - xīnshǎng měijǐng - Admirer le paysage<br>自然美景 - zìrán měijǐng - Beauté naturelle<br>这里的美景 - zhèlǐ de měijǐng - Le beau paysage d'ici	nom,nature,vue	[sound:hsk4_美景.wav]
2534-V	HSK 4	美丽	měilì	beau, magnifique	美丽的风景 - měilì de fēngjǐng - Un magnifique paysage<br>她很美丽 - tā hěn měilì - Elle est très belle<br>美丽的城市 - měilì de chéngshì - Une belle ville	adjectif,esthétique,beauté	[sound:hsk4_美丽.wav]
2535-V	HSK 4	美食	měishí	gastronomie, bonne cuisine	美食节 - měishí jié - Festival gastronomique<br>当地美食 - dāngdì měishí - Spécialités locales<br>喜欢美食 - xǐhuan měishí - Aimer la bonne cuisine	nom,nourriture,cuisine	[sound:hsk4_美食.wav]
2536-V	HSK 4	梦	mèng	rêve	做梦 - zuòmèng - Rêver<br>做了一个梦 - zuò le yí gè mèng - J'ai fait un rêve<br>好梦 - hǎo mèng - Beau rêve	nom,sommeil,imagination	[sound:hsk4_梦.wav]
2537-V	HSK 4	梦想	mèngxiǎng	rêve, aspiration	我的梦想 - wǒ de mèngxiǎng - Mon rêve<br>实现梦想 - shíxiàn mèngxiǎng - Réaliser son rêve<br>梦想成真 - mèngxiǎng chéng zhēn - Les rêves deviennent réalité	nom,espoir,objectif	[sound:hsk4_梦想.wav]
2538-V	HSK 4	面对	miànduì	faire face à	面对困难 - miànduì kùnnan - Faire face aux difficultés<br>面对现实 - miànduì xiànshí - Affronter la réalité<br>勇敢面对 - yǒnggǎn miànduì - Affronter courageusement	verbe,attitude,confrontation	[sound:hsk4_面对.wav]
2539-V	HSK 4	免费	miǎnfèi	gratuit	免费的 - miǎnfèi de - Gratuit<br>免费入场 - miǎnfèi rùchǎng - Entrée gratuite<br>免费WiFi - miǎnfèi WiFi - WiFi gratuit	adjectif,argent,coût	[sound:hsk4_免费.wav]
867-V	HSK 4	面试	miànshì	entretien d'embauche	去面试 - qù miànshì - Aller pour un entretien d'embauche<br>面试成功 - miànshì chénggōng - Entretien réussi<br>通过面试 - tōngguò miànshì - Passer l'entretien	travail	[sound:hsk1_面试.wav]
2540-V	HSK 4	秒	miǎo	seconde	几秒钟 - jǐ miǎo zhōng - Quelques secondes<br>三十秒 - sānshí miǎo - Trente secondes<br>一分一秒 - yì fēn yí miǎo - Chaque minute, chaque seconde	nom,temps,unité	[sound:hsk4_秒.wav]
878-V	HSK 4	密码	mìmǎ	mot de passe	输入密码 - shūrù mìmǎ - Entrer un mot de passe<br>忘了密码 - wàng le mìmǎ - Mot de passe oublié<br>修改密码 - xiūgǎi mìmǎ - Changer le mot de passe	technologie	[sound:hsk1_密码.wav]
2541-V	HSK 4	民族	mínzú	ethnie, nation	少数民族 - shǎoshù mínzú - Minorités ethniques<br>民族文化 - mínzú wénhuà - Culture ethnique<br>民族团结 - mínzú tuánjié - Unité nationale	nom,société,groupe	[sound:hsk4_民族.wav]
2542-V	HSK 4	末	mò	fin, bout	周末 - zhōumò - Week-end<br>月末 - yuèmò - Fin du mois<br>年末 - niánmò - Fin d'année	nom,temps,extrémité	[sound:hsk4_末.wav]
1250-V	HSK 4	目标	mùbiāo	objectif	设定目标 - shèdìng mùbiāo - Fixer des objectifs<br>实现目标 - shíxiàn mùbiāo - atteindre les objectifs<br>长期目标 - chángqī mùbiāo - Objectifs à long terme	travail	[sound:hsk1_目标.wav]
2543-V	HSK 4	目的	mùdì	but, objectif	我的目的 - wǒ de mùdì - Mon objectif<br>目的是什么？ - mùdì shì shénme? - Quel est le but ?<br>达到目的 - dádào mùdì - Atteindre son objectif	nom,intention,objectif	[sound:hsk4_目的.wav]
2544-V	HSK 4	目的地	mùdìdì	destination	到达目的地 - dàodá mùdìdì - Arriver à destination<br>我们的目的地 - wǒmen de mùdìdì - Notre destination<br>目的地在哪里？ - mùdìdì zài nǎlǐ? - Où est la destination ?	nom,voyage,lieu	[sound:hsk4_目的地.wav]
2545-V	HSK 4	母女	mǔnǚ	mère et fille	母女俩 - mǔnǚ liǎ - La mère et la fille<br>母女关系 - mǔnǚ guānxi - Relation mère-fille<br>她们是母女 - tāmen shì mǔnǚ - Elles sont mère et fille	nom,famille,relation	[sound:hsk4_母女.wav]
2546-V	HSK 4	目前	mùqián	actuellement, pour le moment	目前的情况 - mùqián de qíngkuàng - La situation actuelle<br>目前还不知道 - mùqián hái bù zhīdào - Pour l'instant je ne sais pas<br>目前为止 - mùqián wéizhǐ - Jusqu'à présent	adverbe,temps,présent	[sound:hsk4_目前.wav]
2547-V	HSK 4	母亲	mǔqīn	mère	我的母亲 - wǒ de mǔqīn - Ma mère<br>母亲节 - mǔqīn jié - Fête des mères<br>母亲的爱 - mǔqīn de ài - L'amour d'une mère	nom,famille,parent	[sound:hsk4_母亲.wav]
2548-V	HSK 4	母子	mǔzǐ	mère et fils	母子俩 - mǔzǐ liǎ - La mère et le fils<br>母子关系 - mǔzǐ guānxi - Relation mère-fils<br>他们是母子 - tāmen shì mǔzǐ - Ils sont mère et fils	nom,famille,relation	[sound:hsk4_母子.wav]
1365-V	HSK 4	耐心	nàixīn	patient	有耐心 - yǒu nàixīn - Patiente<br>耐心等待 - nàixīn děngdài - Attente patiente<br>耐心解释 - nàixīn jiěshì - Explication patiente	nom	[sound:hsk1_耐心.wav]
2549-V	HSK 4	南部	nánbù	sud, partie sud	中国南部 - Zhōngguó nánbù - Le sud de la Chine<br>南部地区 - nánbù dìqū - Région du sud<br>在南部 - zài nánbù - Dans le sud	nom,géographie,direction	[sound:hsk4_南部.wav]
2550-V	HSK 4	难道	nándào	est-ce que vraiment	难道你不知道？ - nándào nǐ bù zhīdào? - Tu ne sais vraiment pas ?<br>难道是真的？ - nándào shì zhēn de? - C'est vraiment vrai ?<br>难道他不来？ - nándào tā bù lái? - Il ne viendrait vraiment pas ?	adverbe,rhétorique,question	[sound:hsk4_难道.wav]
2551-V	HSK 4	男士	nánshì	monsieur, gentleman	男士优先 - nánshì yōuxiān - Les messieurs d'abord<br>男士洗手间 - nánshì xǐshǒujiān - Toilettes hommes<br>这位男士 - zhè wèi nánshì - Ce monsieur	nom,personne,homme	[sound:hsk4_男士.wav]
2552-V	HSK 4	难受	nánshòu	mal à l'aise, pas bien	我很难受 - wǒ hěn nánshòu - Je ne me sens pas bien<br>心里难受 - xīnli nánshòu - Avoir le cœur gros<br>头很难受 - tóu hěn nánshòu - J'ai mal à la tête	adjectif,santé,émotion	[sound:hsk4_难受.wav]
2553-V	HSK 4	难忘	nánwàng	inoubliable	难忘的经历 - nánwàng de jīnglì - Une expérience inoubliable<br>这是难忘的一天 - zhè shì nánwàng de yì tiān - C'est une journée inoubliable<br>难忘的回忆 - nánwàng de huíyì - Un souvenir inoubliable	adjectif,mémoire,souvenir	[sound:hsk4_难忘.wav]
2554-V	HSK 4	男性	nánxìng	masculin, homme	男性朋友 - nánxìng péngyou - Ami masculin<br>男性和女性 - nánxìng hé nǚxìng - Hommes et femmes<br>男性用品 - nánxìng yòngpǐn - Articles pour hommes	nom,genre,personne	[sound:hsk4_男性.wav]
2555-V	HSK 4	内	nèi	intérieur, dedans	国内 - guónèi - À l'intérieur du pays<br>室内 - shìnèi - À l'intérieur<br>以内 - yǐnèi - Dans, en moins de	nom,position,espace	[sound:hsk4_内.wav]
1270-V	HSK 4	内容	nèiróng	contenu	文章内容 - wénzhāng nèiróng - contenu de l'article<br>主要内容 - zhǔyào nèiróng - contenu principal<br>内容丰富 - nèiróng fēngfù - riche en contenu	travail	[sound:hsk1_内容.wav]
2556-V	HSK 4	内心	nèixīn	for intérieur, cœur	内心深处 - nèixīn shēnchù - Au plus profond de soi<br>内心的想法 - nèixīn de xiǎngfǎ - Pensées intimes<br>内心平静 - nèixīn píngjìng - Paix intérieure	nom,psychologie,sentiment	[sound:hsk4_内心.wav]
2557-V	HSK 4	能否	néng fǒu	pouvoir ou non	能否告诉我？ - néng fǒu gàosu wǒ? - Pouvez-vous me dire ?<br>不知道能否 - bù zhīdào néng fǒu - Je ne sais pas si c'est possible<br>能否成功 - néng fǒu chénggōng - Réussir ou non	verbe,possibilité,question	[sound:hsk4_能否.wav]
2558-V	HSK 4	能够	nénggòu	pouvoir, être capable de	能够做到 - nénggòu zuòdào - Être capable de le faire<br>能够理解 - nénggòu lǐjiě - Pouvoir comprendre<br>我能够帮你 - wǒ nénggòu bāng nǐ - Je peux t'aider	verbe,capacité,possibilité	[sound:hsk4_能够.wav]
1238-V	HSK 4	能力	nénglì	capacité	工作能力 - gōngzuò nénglì - compétence au travail<br>学习能力 - xuéxí nénglì - capacité d'apprentissage<br>提高能力 - tígāo nénglì - améliorer les capacités	travail	[sound:hsk1_能力.wav]
2559-V	HSK 4	嗯	ǹg	euh, hum (interjection)	嗯，好的 - ǹg, hǎo de - Hum, d'accord<br>嗯，我知道了 - ǹg, wǒ zhīdào le - Oui, j'ai compris<br>嗯？ - ǹg? - Hein ?	interjection,réponse,accord	[sound:hsk4_嗯.wav]
2560-V	HSK 4	年底	niándǐ	fin d'année	年底之前 - niándǐ zhīqián - Avant la fin de l'année<br>到年底 - dào niándǐ - Jusqu'à la fin de l'année<br>年底总结 - niándǐ zǒngjié - Bilan de fin d'année	nom,temps,période	[sound:hsk4_年底.wav]
2561-V	HSK 4	年龄	niánlíng	âge	你多大年龄？ - nǐ duō dà niánlíng? - Quel âge as-tu ?<br>年龄限制 - niánlíng xiànzhì - Limite d'âge<br>不同年龄 - bùtóng niánlíng - Différents âges	nom,temps,vie	[sound:hsk4_年龄.wav]
2562-V	HSK 4	弄	nòng	faire, s'occuper de	弄好了 - nòng hǎo le - C'est fait<br>弄坏了 - nòng huài le - C'est cassé<br>弄清楚 - nòng qīngchu - Clarifier	verbe,action,manipulation	[sound:hsk4_弄.wav]
1177-V	HSK 4	农村	nóngcūn	campagne	农村生活 - nóngcūn shēnghuó - vie rurale<br>在农村 - zài nóngcūn - en campagne<br>农村经济 - nóngcūn jīngjì - économie rurale	lieu	[sound:hsk1_农村.wav]
771-V	HSK 4	暖和	nuǎnhuo	tiède, doux	很暖和 - hěn nuǎnhuo - Très chaud<br>春天很暖和 - chūntiān hěn nuǎnhuo - Le printemps est chaud<br>房间里很暖和 - fángjiān lǐ hěn nuǎnhuo - Le salon est chaud.	météo,adjectif	[sound:hsk1_暖和.wav]
2563-V	HSK 4	女性	nǚxìng	féminin, femme	女性朋友 - nǚxìng péngyou - Amie<br>女性用品 - nǚxìng yòngpǐn - Articles pour femmes<br>女性权利 - nǚxìng quánlì - Droits des femmes	nom,genre,personne	[sound:hsk4_女性.wav]
570-V	HSK 4	偶尔	ǒu'ěr	occasionnellement	偶尔去 - ǒu'ěr qù - parfois aller<br>偶尔吃 - ǒu'ěr chī - parfois manger	adverbe	[sound:hsk1_偶尔.wav]
2564-V	HSK 4	排	pái	rangée; faire la queue	排队 - páiduì - Faire la queue<br>第一排 - dì yī pái - Première rangée<br>排好 - pái hǎo - Bien rangé	nom,verbe,ordre	[sound:hsk4_排.wav]
2565-V	HSK 4	牌	pái	panneau, carte, marque	打牌 - dǎpái - Jouer aux cartes<br>门牌 - ménpái - Numéro de porte<br>品牌 - pǐnpái - Marque	nom,objet,identification	[sound:hsk4_牌.wav]
2566-V	HSK 4	拍	pāi	frapper, photographier	拍照 - pāizhào - Prendre une photo<br>拍电影 - pāi diànyǐng - Tourner un film<br>拍手 - pāishǒu - Applaudir	verbe,action,photo	[sound:hsk4_拍.wav]
1581-V	HSK 4	排队	páiduì	faire la queue	排队等候 - páiduì děnghòu - attente en file d'attente<br>排队买票 - páiduì mǎi piào - acheter des billets en file d'attente<br>排队时间 - páiduì shíjiān - temps d'attente en file d'attente	quotidien	[sound:hsk1_排队.wav]
2567-V	HSK 4	排球	páiqiú	volley-ball	打排球 - dǎ páiqiú - Jouer au volley<br>排球比赛 - páiqiú bǐsài - Match de volley<br>排球队 - páiqiú duì - Équipe de volley	nom,sport,ballon	[sound:hsk4_排球.wav]
2568-V	HSK 4	牌子	páizi	marque, enseigne	什么牌子？ - shénme páizi? - Quelle marque ?<br>名牌子 - míng páizi - Grande marque<br>这个牌子很好 - zhège páizi hěn hǎo - Cette marque est bien	nom,commerce,identification	[sound:hsk4_牌子.wav]
2569-V	HSK 4	判断	pànduàn	juger, évaluer	判断对错 - pànduàn duìcuò - Juger le vrai du faux<br>我的判断 - wǒ de pànduàn - Mon jugement<br>判断力 - pànduànlì - Capacité de jugement	verbe,pensée,décision	[sound:hsk4_判断.wav]
2570-V	HSK 4	陪	péi	accompagner	陪你去 - péi nǐ qù - T'accompagner<br>陪朋友 - péi péngyou - Accompagner un ami<br>陪孩子玩 - péi háizi wán - Jouer avec les enfants	verbe,social,compagnie	[sound:hsk4_陪.wav]
2571-V	HSK 4	片	piàn	morceau, tranche; film	一片面包 - yì piàn miànbāo - Une tranche de pain<br>照片 - zhàopiàn - Photo<br>电影片 - diànyǐng piàn - Film	classificateur,nom,cinéma	[sound:hsk4_片.wav]
2572-V	HSK 4	篇	piān	classificateur pour articles	一篇文章 - yì piān wénzhāng - Un article<br>这篇课文 - zhè piān kèwén - Ce texte<br>写一篇 - xiě yì piān - Écrire un article	classificateur,texte,article	[sound:hsk4_篇.wav]
1741-V	HSK 4	皮肤	pífū	peau	皮肤过敏 - pífū guòmǐn - allergie cutanée<br>皮肤病 - pífūbìng - maladies cutanées<br>皮肤科 - pífūkē - dermatologie	santé	[sound:hsk1_皮肤.wav]
2573-V	HSK 4	平常	píngcháng	ordinaire, habituel	平常的日子 - píngcháng de rìzi - Un jour ordinaire<br>平常怎么做？ - píngcháng zěnme zuò? - Comment fais-tu d'habitude ?<br>和平常一样 - hé píngcháng yíyàng - Comme d'habitude	adjectif,adverbe,quotidien	[sound:hsk4_平常.wav]
2574-V	HSK 4	乒乓球	pīngpāngqiú	tennis de table, ping-pong	打乒乓球 - dǎ pīngpāngqiú - Jouer au ping-pong<br>乒乓球比赛 - pīngpāngqiú bǐsài - Match de ping-pong<br>中国人喜欢乒乓球 - Zhōngguó rén xǐhuan pīngpāngqiú - Les Chinois aiment le ping-pong	nom,sport,ballon	[sound:hsk4_乒乓球.wav]
1386-V	HSK 4	批评	pīpíng	critiquer	批评意见 - pīpíng yìjiàn - critiques<br>接受批评 - jiēshòu pīpíng - Accepter les critiques<br>严厉批评 - yánlì pīpíng - critiques sévères	verbe	[sound:hsk1_批评.wav]
